goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.39,0.0,2.69,37.61,0.52,38.1,0.33,0.07,76.51,3.21,37.69,90,0.59,2.43,0.52,1.05,0,0,0,0.66,0.07,0,0,0,0,8.27,0.0,32.47,0.85,0.52,20.0,4.0,56.48,1.77,1.97,0.85,0.0,0.39,0.13,0.07,0.0,0.0,0.07,,0.0,0.0,0.0,Aldair Gutiérrez,Atlético Bucaramanga
0.16,0.08,0.0,1.64,55.26,0.55,50.0,0.47,0.0,79.78,2.19,53.85,90,0.31,0.55,0.39,1.17,0,0,0,1.1,0.08,0,0,0,0,6.27,0.0,23.19,0.78,0.16,20.0,1.1,53.85,0.7,1.49,0.23,0.0,1.64,0.39,0.31,9.52,0.08,0.0,,0.0,0.0,0.0,Andrés Román,Atlético Nacional
0.0,0.0,0.0,0.47,40.0,1.63,100.0,0.0,0.0,89.04,2.1,75.0,90,0.23,0.7,0.0,1.17,0,0,0,0.47,0.0,0,0,0,0,3.26,0.0,30.31,0.47,0.0,0.0,2.1,45.0,0.47,5.83,0.0,0.0,0.47,0.0,0.23,0.0,0.0,0.0,,0.0,0.0,0.0,Daniel Bocanegra,América de Cali
0.0,0.41,0.0,1.44,35.0,1.03,50.0,0.0,0.0,80.34,2.48,40.0,90,0.0,2.27,0.21,1.03,0,0,0,0.62,0.21,0,0,0,0,1.86,0.0,19.4,0.21,0.0,0.0,2.27,45.83,1.65,4.75,0.41,0.21,0.41,0.21,0.21,0.0,0.0,0.0,,0.0,0.0,0.0,Jhon Palacios,Independiente Medellín
0.0,0.31,0.0,1.72,47.83,2.11,79.41,0.08,0.0,85.45,3.83,61.25,90,0.23,1.17,0.16,1.17,0,0,0,0.86,0.08,0,0,0,0,2.19,0.0,28.91,0.0,0.0,0.0,2.42,54.39,0.86,4.84,0.39,0.0,0.86,0.08,0.16,0.0,0.08,0.0,,0.0,0.0,0.0,Jefferson Mena,Atlético Bucaramanga
0.0,0.35,0.0,1.15,46.43,1.59,56.25,0.0,0.0,80.26,2.74,51.67,90,0.35,0.79,0.09,1.15,0,0,0,0.71,0.18,0,0,0,0,2.03,0.0,26.94,0.18,0.0,0.0,2.91,44.59,0.79,5.03,0.35,0.0,0.44,0.18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,José Cuenú,Junior Barranquilla
0.13,0.38,0.0,1.5,46.15,1.75,70.0,0.0,0.0,80.0,3.25,56.52,90,0.38,0.75,0.63,1.25,0,0,0,1.0,0.38,0,0,0,0,1.63,0.0,24.5,0.13,0.0,0.0,1.88,34.09,0.5,6.88,0.38,0.0,0.88,0.38,0.25,14.29,0.0,0.0,,0.0,0.0,0.0,Brayan Carabalí,Deportivo Pasto
0.0,0.27,0.0,2.6,54.17,0.73,47.83,0.27,0.0,82.22,3.34,52.63,90,0.33,0.73,0.4,1.07,0,0,0,0.8,0.07,0,0,0,0,4.14,0.0,28.71,0.6,0.73,27.5,1.74,40.0,1.2,2.34,0.6,0.0,0.73,0.2,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,Edwin Herrera,Junior Barranquilla
0.23,0.23,0.0,1.58,100.0,1.35,75.0,0.0,0.0,89.66,2.93,86.67,90,0.45,0.0,0.0,1.35,0,0,0,1.58,0.23,0,0,0,0,2.93,0.0,35.19,0.23,0.0,0.0,4.96,66.67,0.45,4.51,0.0,0.0,0.45,0.23,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,Cristián Zapata,Atlético Bucaramanga
0.07,0.35,0.0,2.69,53.42,2.0,76.32,0.35,0.0,80.79,4.69,61.26,90,0.9,1.17,0.41,1.04,0,0,0,0.76,0.14,0,0,0,0,3.45,0.0,35.13,0.28,0.0,0.0,4.21,52.14,1.45,2.97,0.55,0.07,0.62,0.28,0.07,11.11,0.0,0.07,,0.0,0.0,0.0,Carlos Romaña,Atlético Bucaramanga
