goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.07,0.07,0.07,6.09,48.9,0.14,25.0,2.67,0.21,74.16,6.23,47.89,90,1.92,1.44,2.05,1.37,0,0,0,1.1,0.07,0,0,0,0,8.49,0.62,19.64,1.64,1.1,21.92,0.75,42.31,0.27,0.14,0.68,0.14,1.03,0.14,0.34,6.67,0.0,0.27,,0.0,0.0,0,José Enamorado,Junior Barranquilla
0.2,0.33,0.0,4.41,44.9,0.2,21.43,1.4,0.07,81.85,4.61,42.86,90,1.47,0.87,1.4,1.47,0,0,0,0.87,0.07,0,0,0,0,8.89,0.13,31.34,1.87,1.54,31.51,0.94,51.85,0.47,0.07,0.8,0.07,2.34,0.94,0.67,8.57,0.07,0.27,,0.0,0.0,0,Alex Castro,Deportes Tolima
0.06,0.38,0.06,2.37,42.05,1.15,42.86,0.13,0.19,87.55,3.52,42.31,90,0.96,1.21,0.38,1.09,0,0,0,0.83,0.13,0,0,0,0,8.69,0.26,41.8,0.83,0.19,18.75,3.52,71.43,1.15,1.15,1.28,0.0,0.58,0.13,0.26,11.11,0.0,0.0,,0.0,0.0,0,Ronaldo Pájaro,Fortaleza CEIF
0.2,0.07,0.0,2.96,51.14,0.33,45.45,0.99,0.07,83.48,3.29,50.51,90,1.51,0.26,0.86,1.18,0,0,0,0.79,0.13,0,0,0,0,8.42,0.33,24.28,1.38,0.53,12.7,0.53,40.0,0.33,0.0,0.2,0.26,1.64,0.46,0.72,12.0,0.07,0.53,,0.07,0.0,0,Déiber Caicedo,Junior Barranquilla
0.0,0.19,0.0,5.5,50.57,0.99,50.0,1.73,0.19,85.82,6.49,50.48,90,2.22,0.86,1.17,1.48,0,0,0,0.8,0.19,0,0,0,0,10.01,0.12,28.79,1.85,0.49,25.0,0.99,66.67,0.74,0.68,1.17,0.0,0.8,0.19,0.12,0.0,0.12,0.12,,0.0,0.0,0,Kevin Pérez,Deportes Tolima
0.0,0.2,0.0,2.66,62.79,1.97,71.43,0.59,0.0,75.35,4.62,66.2,90,0.2,0.98,0.2,1.08,0,0,0,0.89,0.1,0,0,0,0,7.57,0.0,21.34,0.89,0.89,39.13,0.89,32.14,0.69,1.28,0.1,0.2,0.49,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0,Esneyder Mena,América de Cali
0.18,0.18,0.0,4.23,63.51,1.08,42.86,0.45,0.27,85.49,5.3,57.84,90,2.88,0.9,0.81,1.53,0,0,0,1.71,0.27,0,0,0,0,7.01,0.09,34.98,0.99,0.18,66.67,1.71,65.52,0.27,0.63,0.36,0.0,2.16,0.54,0.54,8.33,0.0,0.09,,0.0,0.0,0,Diego Moreno,Independiente Medellín
0.0,0.37,0.0,3.56,55.77,1.6,56.52,0.12,0.0,82.68,5.15,56.0,90,0.8,1.72,0.18,1.1,0,0,0,1.04,0.25,0,0,0,0,5.46,0.0,35.15,0.43,0.0,0.0,4.85,60.31,1.04,2.02,0.86,0.0,0.12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,Alexander Mejía,Deportivo Cali
0.37,0.06,0.0,3.91,42.28,0.43,30.43,1.49,0.12,75.77,4.35,40.7,90,1.61,1.06,0.87,1.18,0,0,0,1.18,0.19,0,0,0,0,7.02,0.19,19.81,1.12,0.43,20.59,0.31,29.41,0.12,0.12,1.3,0.19,1.8,0.68,0.68,20.69,0.06,0.19,,0.0,0.0,0,Juan Córdoba,Deportivo Cali
0.0,1.45,0.0,5.81,100.0,0.0,0.0,0.0,0.0,77.78,5.81,100.0,90,2.9,0.0,0.0,1.45,0,0,0,5.81,0.0,0,0,0,0,8.71,0.0,20.32,0.0,0.0,0.0,2.9,100.0,0.0,0.0,0.0,0.0,4.35,1.45,1.45,0.0,0.0,0.0,,0.0,0.0,0,Edwuin Cetré,Independiente Medellín
0.0,0.0,0.0,6.82,41.67,2.73,100.0,4.09,0.0,82.61,9.55,50.0,90,0.0,1.36,2.73,1.36,0,0,0,0.0,0.0,0,0,0,0,13.64,0.0,25.91,1.36,0.0,0.0,1.36,50.0,0.0,0.0,0.0,0.0,2.73,1.36,0.0,0.0,0.0,0.0,,0.0,0.0,0,Jhonathan Caicedo,Deportivo La Equidad
0.0,0.0,0.0,6.84,66.67,0.0,0.0,0.0,0.0,84.21,6.84,66.67,90,1.14,3.42,0.0,2.28,0,0,0,0.0,0.0,0,0,0,0,7.97,0.0,18.23,1.14,1.14,14.29,2.28,50.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,Bayron Duarte,Atlético Bucaramanga
0.0,0.3,0.0,4.84,58.7,0.72,54.55,0.24,0.0,90.56,5.55,58.13,90,1.91,1.97,0.12,1.02,0,0,0,0.72,0.36,0,0,0,0,4.06,0.0,41.27,0.6,0.06,25.0,1.79,52.63,1.25,0.36,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,Guillermo Celis,Rionegro Águilas Doradas
0.07,0.0,0.0,1.9,49.09,0.42,31.58,0.21,0.0,86.4,2.32,44.59,90,0.56,0.7,0.28,1.34,0,0,0,1.2,0.28,0,0,0,0,10.7,0.07,58.17,0.85,0.85,41.38,5.21,66.07,0.85,0.42,0.85,0.0,0.63,0.14,0.21,11.11,0.0,0.0,,0.0,0.0,0,Pablo Lima,Independiente Medellín
